==========================================================
DETAILED LAGRANGEAN AUGMENTATION REPORT: (CVS DATA FORMAT)
ITER, DUAL BEST, PRIM BEST, GAP (pu), ELAPSED TIME (mseg)
1359, 389685.0993601936, 394908.54971744947, 0.013404286, 7363
1360, 389685.0993601936, 394908.54971744947, 0.013404286, 7363
1361, 389685.0993601936, 394908.54971744947, 0.013404286, 7363
1362, 389685.0993601936, 394908.54971744947, 0.013404286, 7379
1363, 389685.0993601936, 394908.54971744947, 0.013404286, 7379
1364, 389685.0993601936, 394908.54971744947, 0.013404286, 7379
1365, 389685.0993601936, 394908.54971744947, 0.013404286, 7395
1366, 389685.0993601936, 394908.54971744947, 0.013404286, 7395
1367, 389685.0993601936, 394908.54971744947, 0.013404286, 7395
1368, 389685.0993601936, 394908.54971744947, 0.013404286, 7410
1369, 389685.0993601936, 394908.54971744947, 0.013404286, 7410
1370, 389685.0993601936, 394908.54971744947, 0.013404286, 7410
1371, 389685.0993601936, 394908.54971744947, 0.013404286, 7410
1372, 389685.0993601936, 394908.54971744947, 0.013404286, 7426
1373, 389685.0993601936, 394908.54971744947, 0.013404286, 7441
1374, 389685.0993601936, 394908.54971744947, 0.013404286, 7441
1375, 389685.0993601936, 394908.54971744947, 0.013404286, 7441
1376, 389685.0993601936, 394908.54971744947, 0.013404286, 7457
1377, 389685.0993601936, 394908.54971744947, 0.013404286, 7457
1378, 389685.0993601936, 394908.54971744947, 0.013404286, 7457
1379, 389685.0993601936, 394908.54971744947, 0.013404286, 7473
1380, 389685.0993601936, 394908.54971744947, 0.013404286, 7473
1381, 389685.0993601936, 394908.54971744947, 0.013404286, 7473
1382, 389685.0993601936, 394908.54971744947, 0.013404286, 7488
1383, 389685.0993601936, 394908.54971744947, 0.013404286, 7488
1384, 389685.0993601936, 394908.54971744947, 0.013404286, 7488
1385, 389685.0993601936, 394908.54971744947, 0.013404286, 7504
1386, 389685.0993601936, 394908.54971744947, 0.013404286, 7504
1387, 389685.0993601936, 394908.54971744947, 0.013404286, 7504
1388, 389685.0993601936, 394908.54971744947, 0.013404286, 7519
1389, 389685.0993601936, 394908.54971744947, 0.013404286, 7519
1390, 389685.0993601936, 394908.54971744947, 0.013404286, 7519
1391, 389685.0993601936, 394908.54971744947, 0.013404286, 7519
1392, 389685.0993601936, 394908.54971744947, 0.013404286, 7535
1393, 389685.0993601936, 394908.54971744947, 0.013404286, 7535
1394, 389685.0993601936, 394908.54971744947, 0.013404286, 7535
1395, 389685.0993601936, 394908.54971744947, 0.013404286, 7551
1396, 389685.0993601936, 394908.54971744947, 0.013404286, 7566
1397, 389685.0993601936, 394908.54971744947, 0.013404286, 7566
1398, 389685.0993601936, 394908.54971744947, 0.013404286, 7566
1399, 389685.0993601936, 394908.54971744947, 0.013404286, 7582
1400, 389685.0993601936, 394908.54971744947, 0.013404286, 7582
1401, 389685.0993601936, 394908.54971744947, 0.013404286, 7582
1402, 389685.0993601936, 394908.54971744947, 0.013404286, 7597
1403, 389685.0993601936, 394908.54971744947, 0.013404286, 7597
1404, 389685.0993601936, 394908.54971744947, 0.013404286, 7597
1405, 389685.0993601936, 394908.54971744947, 0.013404286, 7613
1406, 389685.0993601936, 394908.54971744947, 0.013404286, 7613
1407, 389685.0993601936, 394908.54971744947, 0.013404286, 7613
1408, 389685.0993601936, 394908.54971744947, 0.013404286, 7613
1409, 389685.0993601936, 394908.54971744947, 0.013404286, 7629
1410, 389685.0993601936, 394908.54971744947, 0.013404286, 7629
1411, 389685.0993601936, 394908.54971744947, 0.013404286, 7629
1412, 389685.0993601936, 394908.54971744947, 0.013404286, 7644
1413, 389685.0993601936, 394908.54971744947, 0.013404286, 7644
1414, 389685.0993601936, 394908.54971744947, 0.013404286, 7644
1415, 389685.0993601936, 394908.54971744947, 0.013404286, 7660
1416, 389685.0993601936, 394908.54971744947, 0.013404286, 7660
1417, 389685.0993601936, 394908.54971744947, 0.013404286, 7675
1418, 389685.0993601936, 394908.54971744947, 0.013404286, 7675
1419, 389685.0993601936, 394908.54971744947, 0.013404286, 7691
1420, 389685.0993601936, 394908.54971744947, 0.013404286, 7691
1421, 389685.0993601936, 394908.54971744947, 0.013404286, 7691
1422, 389685.0993601936, 394908.54971744947, 0.013404286, 7707
1423, 389685.0993601936, 394908.54971744947, 0.013404286, 7707
1424, 389685.0993601936, 394908.54971744947, 0.013404286, 7707
1425, 389685.0993601936, 394908.54971744947, 0.013404286, 7722
1426, 389685.0993601936, 394908.54971744947, 0.013404286, 7722
1427, 389685.0993601936, 394908.54971744947, 0.013404286, 7722
1428, 389685.0993601936, 394908.54971744947, 0.013404286, 7722
1429, 389685.0993601936, 394908.54971744947, 0.013404286, 7738
1430, 389685.0993601936, 394908.54971744947, 0.013404286, 7738
1431, 389685.0993601936, 394908.54971744947, 0.013404286, 7738
1432, 389685.0993601936, 394908.54971744947, 0.013404286, 7753
1433, 389685.0993601936, 394908.54971744947, 0.013404286, 7753
1434, 389685.0993601936, 394908.54971744947, 0.013404286, 7753
1435, 389685.0993601936, 394908.54971744947, 0.013404286, 7769
1436, 389685.0993601936, 394908.54971744947, 0.013404286, 7769
1437, 389685.0993601936, 394908.54971744947, 0.013404286, 7769
1438, 389685.0993601936, 394908.54971744947, 0.013404286, 7785
1439, 389685.0993601936, 394908.54971744947, 0.013404286, 7785
1440, 389685.0993601936, 394908.54971744947, 0.013404286, 7800
1441, 389685.0993601936, 394908.54971744947, 0.013404286, 7800
1442, 389685.0993601936, 394908.54971744947, 0.013404286, 7816
1443, 389685.0993601936, 394908.54971744947, 0.013404286, 7816
1444, 389685.0993601936, 394908.54971744947, 0.013404286, 7816
1445, 389685.0993601936, 394908.54971744947, 0.013404286, 7816
1446, 389685.0993601936, 394908.54971744947, 0.013404286, 7831
1447, 389685.0993601936, 394908.54971744947, 0.013404286, 7831
1448, 389685.0993601936, 394908.54971744947, 0.013404286, 7831
1449, 389685.0993601936, 394908.54971744947, 0.013404286, 7847
1450, 389685.0993601936, 394908.54971744947, 0.013404286, 7847
1451, 389685.0993601936, 394908.54971744947, 0.013404286, 7847
1452, 389685.0993601936, 394908.54971744947, 0.013404286, 7863
1453, 389685.0993601936, 394908.54971744947, 0.013404286, 7863
1454, 389685.0993601936, 394908.54971744947, 0.013404286, 7863
1455, 389685.0993601936, 394908.54971744947, 0.013404286, 7878
1456, 389685.0993601936, 394908.54971744947, 0.013404286, 7878
1457, 389685.0993601936, 394908.54971744947, 0.013404286, 7878
1458, 389685.0993601936, 394908.54971744947, 0.013404286, 7894
1459, 389685.0993601936, 394908.54971744947, 0.013404286, 7894
1460, 389685.0993601936, 394908.54971744947, 0.013404286, 7894
1461, 389685.0993601936, 394908.54971744947, 0.013404286, 7894
1462, 389685.0993601936, 394908.54971744947, 0.013404286, 7909
1463, 389685.0993601936, 394908.54971744947, 0.013404286, 7925
1464, 389685.0993601936, 394908.54971744947, 0.013404286, 7925
1465, 389685.0993601936, 394908.54971744947, 0.013404286, 7925
1466, 389685.0993601936, 394908.54971744947, 0.013404286, 7941
1467, 389685.0993601936, 394908.54971744947, 0.013404286, 7941
1468, 389685.0993601936, 394908.54971744947, 0.013404286, 7941
1469, 389685.0993601936, 394908.54971744947, 0.013404286, 7956
1470, 389685.0993601936, 394908.54971744947, 0.013404286, 7956
1471, 389685.0993601936, 394908.54971744947, 0.013404286, 7956
1472, 389685.0993601936, 394908.54971744947, 0.013404286, 7972
1473, 389685.0993601936, 394908.54971744947, 0.013404286, 7972
1474, 389685.0993601936, 394908.54971744947, 0.013404286, 7972
1475, 389685.0993601936, 394908.54971744947, 0.013404286, 7987
1476, 389685.0993601936, 394908.54971744947, 0.013404286, 7987
1477, 389685.0993601936, 394908.54971744947, 0.013404286, 7987
1478, 389685.0993601936, 394908.54971744947, 0.013404286, 7987
1479, 389685.0993601936, 394908.54971744947, 0.013404286, 8003
1480, 389685.0993601936, 394908.54971744947, 0.013404286, 8003
1481, 389685.0993601936, 394908.54971744947, 0.013404286, 8003
1482, 389685.0993601936, 394908.54971744947, 0.013404286, 8019
1483, 389685.0993601936, 394908.54971744947, 0.013404286, 8019
1484, 389685.0993601936, 394908.54971744947, 0.013404286, 8019
1485, 389685.0993601936, 394908.54971744947, 0.013404286, 8034
1486, 389685.0993601936, 394908.54971744947, 0.013404286, 8050
1487, 389685.0993601936, 394908.54971744947, 0.013404286, 8050
1488, 389685.0993601936, 394908.54971744947, 0.013404286, 8050
1489, 389685.0993601936, 394908.54971744947, 0.013404286, 8065
1490, 389685.0993601936, 394908.54971744947, 0.013404286, 8065
1491, 389685.0993601936, 394908.54971744947, 0.013404286, 8065
1492, 389685.0993601936, 394908.54971744947, 0.013404286, 8081
1493, 389685.0993601936, 394908.54971744947, 0.013404286, 8081
1494, 389685.0993601936, 394908.54971744947, 0.013404286, 8081
1495, 389685.0993601936, 394908.54971744947, 0.013404286, 8097
1496, 389685.0993601936, 394908.54971744947, 0.013404286, 8097
1497, 389685.0993601936, 394908.54971744947, 0.013404286, 8097
1498, 389685.0993601936, 394908.54971744947, 0.013404286, 8097
1499, 389685.0993601936, 394908.54971744947, 0.013404286, 8112
1500, 389685.0993601936, 394908.54971744947, 0.013404286, 8112
1501, 389685.0993601936, 394908.54971744947, 0.013404286, 8112
1502, 389685.0993601936, 394908.54971744947, 0.013404286, 8128
1503, 389685.0993601936, 394908.54971744947, 0.013404286, 8128
1504, 389685.0993601936, 394908.54971744947, 0.013404286, 8128
1505, 389685.0993601936, 394908.54971744947, 0.013404286, 8143
1506, 389685.0993601936, 394908.54971744947, 0.013404286, 8143
1507, 389685.0993601936, 394908.54971744947, 0.013404286, 8159
1508, 389685.0993601936, 394908.54971744947, 0.013404286, 8159
1509, 389685.0993601936, 394908.54971744947, 0.013404286, 8175
1510, 389685.0993601936, 394908.54971744947, 0.013404286, 8175
1511, 389685.0993601936, 394908.54971744947, 0.013404286, 8175
1512, 389685.0993601936, 394908.54971744947, 0.013404286, 8190
1513, 389685.0993601936, 394908.54971744947, 0.013404286, 8190
1514, 389685.0993601936, 394908.54971744947, 0.013404286, 8190
1515, 389685.0993601936, 394908.54971744947, 0.013404286, 8206
1516, 389685.0993601936, 394908.54971744947, 0.013404286, 8206
1517, 389685.0993601936, 394908.54971744947, 0.013404286, 8206
1518, 389685.0993601936, 394908.54971744947, 0.013404286, 8206
1519, 389685.0993601936, 394908.54971744947, 0.013404286, 8221
1520, 389685.0993601936, 394908.54971744947, 0.013404286, 8221
1521, 389685.0993601936, 394908.54971744947, 0.013404286, 8221
1522, 389685.0993601936, 394908.54971744947, 0.013404286, 8237
1523, 389685.0993601936, 394908.54971744947, 0.013404286, 8237
1524, 389685.0993601936, 394908.54971744947, 0.013404286, 8237
1525, 389685.0993601936, 394908.54971744947, 0.013404286, 8253
1526, 389685.0993601936, 394908.54971744947, 0.013404286, 8253
1527, 389685.0993601936, 394908.54971744947, 0.013404286, 8253
1528, 389685.0993601936, 394908.54971744947, 0.013404286, 8268
1529, 389685.0993601936, 394908.54971744947, 0.013404286, 8268
1530, 389685.0993601936, 394908.54971744947, 0.013404286, 8284
1531, 389685.0993601936, 394908.54971744947, 0.013404286, 8284
1532, 389685.0993601936, 394908.54971744947, 0.013404286, 8284
1533, 389685.0993601936, 394908.54971744947, 0.013404286, 8299
1534, 389685.0993601936, 394908.54971744947, 0.013404286, 8299
1535, 389685.0993601936, 394908.54971744947, 0.013404286, 8299
1536, 389685.0993601936, 394908.54971744947, 0.013404286, 8315
1537, 389685.0993601936, 394908.54971744947, 0.013404286, 8315
1538, 389685.0993601936, 394908.54971744947, 0.013404286, 8315
1539, 389685.0993601936, 394908.54971744947, 0.013404286, 8331
1540, 389685.0993601936, 394908.54971744947, 0.013404286, 8331
1541, 389685.0993601936, 394908.54971744947, 0.013404286, 8331
1542, 389685.0993601936, 394908.54971744947, 0.013404286, 8346
1543, 389685.0993601936, 394908.54971744947, 0.013404286, 8346
1544, 389685.0993601936, 394908.54971744947, 0.013404286, 8346
1545, 389685.0993601936, 394908.54971744947, 0.013404286, 8362
1546, 389685.0993601936, 394908.54971744947, 0.013404286, 8362
1547, 389685.0993601936, 394908.54971744947, 0.013404286, 8362
1548, 389685.0993601936, 394908.54971744947, 0.013404286, 8362
1549, 389685.0993601936, 394908.54971744947, 0.013404286, 8377
1550, 389685.0993601936, 394908.54971744947, 0.013404286, 8377
1551, 389685.0993601936, 394908.54971744947, 0.013404286, 8377
1552, 389685.0993601936, 394908.54971744947, 0.013404286, 8393
1553, 389685.0993601936, 394908.54971744947, 0.013404286, 8409
1554, 389685.0993601936, 394908.54971744947, 0.013404286, 8409
1555, 389685.0993601936, 394908.54971744947, 0.013404286, 8409
1556, 389685.0993601936, 394908.54971744947, 0.013404286, 8424
1557, 389685.0993601936, 394908.54971744947, 0.013404286, 8424
1558, 389685.0993601936, 394908.54971744947, 0.013404286, 8424
1559, 389685.0993601936, 394908.54971744947, 0.013404286, 8440
1560, 389685.0993601936, 394908.54971744947, 0.013404286, 8440
1561, 389685.0993601936, 394908.54971744947, 0.013404286, 8440
1562, 389685.0993601936, 394908.54971744947, 0.013404286, 8455
1563, 389685.0993601936, 394908.54971744947, 0.013404286, 8455
1564, 389685.0993601936, 394908.54971744947, 0.013404286, 8455
1565, 389685.0993601936, 394908.54971744947, 0.013404286, 8471
1566, 389685.0993601936, 394908.54971744947, 0.013404286, 8471
1567, 389685.0993601936, 394908.54971744947, 0.013404286, 8471
1568, 389685.0993601936, 394908.54971744947, 0.013404286, 8471
1569, 389685.0993601936, 394908.54971744947, 0.013404286, 8487
1570, 389685.0993601936, 394908.54971744947, 0.013404286, 8487
1571, 389685.0993601936, 394908.54971744947, 0.013404286, 8487
1572, 389685.0993601936, 394908.54971744947, 0.013404286, 8502
1573, 389685.0993601936, 394908.54971744947, 0.013404286, 8502
1574, 389685.0993601936, 394908.54971744947, 0.013404286, 8502
1575, 389685.0993601936, 394908.54971744947, 0.013404286, 8518
1576, 389685.0993601936, 394908.54971744947, 0.013404286, 8533
1577, 389685.0993601936, 394908.54971744947, 0.013404286, 8533
1578, 389685.0993601936, 394908.54971744947, 0.013404286, 8533
1579, 389685.0993601936, 394908.54971744947, 0.013404286, 8549
1580, 389685.0993601936, 394908.54971744947, 0.013404286, 8549
1581, 389685.0993601936, 394908.54971744947, 0.013404286, 8549
1582, 389685.0993601936, 394908.54971744947, 0.013404286, 8565
1583, 389685.0993601936, 394908.54971744947, 0.013404286, 8565
1584, 389685.0993601936, 394908.54971744947, 0.013404286, 8565
1585, 389685.0993601936, 394908.54971744947, 0.013404286, 8580
1586, 389685.0993601936, 394908.54971744947, 0.013404286, 8580
1587, 389685.0993601936, 394908.54971744947, 0.013404286, 8580
1588, 389685.0993601936, 394908.54971744947, 0.013404286, 8580
1589, 389685.0993601936, 394908.54971744947, 0.013404286, 8596
1590, 389685.0993601936, 394908.54971744947, 0.013404286, 8596
1591, 389685.0993601936, 394908.54971744947, 0.013404286, 8596
1592, 389685.0993601936, 394908.54971744947, 0.013404286, 8611
1593, 389685.0993601936, 394908.54971744947, 0.013404286, 8611
1594, 389685.0993601936, 394908.54971744947, 0.013404286, 8611
1595, 389685.0993601936, 394908.54971744947, 0.013404286, 8627
1596, 389685.0993601936, 394908.54971744947, 0.013404286, 8627
1597, 389685.0993601936, 394908.54971744947, 0.013404286, 8627
1598, 389685.0993601936, 394908.54971744947, 0.013404286, 8643
1599, 389685.0993601936, 394908.54971744947, 0.013404286, 8658
1600, 389685.0993601936, 394908.54971744947, 0.013404286, 8658
1601, 389685.0993601936, 394908.54971744947, 0.013404286, 8658
1602, 389685.0993601936, 394908.54971744947, 0.013404286, 8674
1603, 389685.0993601936, 394908.54971744947, 0.013404286, 8674
1604, 389685.0993601936, 394908.54971744947, 0.013404286, 8674
1605, 389685.0993601936, 394908.54971744947, 0.013404286, 8689
1606, 389685.0993601936, 394908.54971744947, 0.013404286, 8689
1607, 389685.0993601936, 394908.54971744947, 0.013404286, 8689
1608, 389685.0993601936, 394908.54971744947, 0.013404286, 8689
1609, 389685.0993601936, 394908.54971744947, 0.013404286, 8705
1610, 389685.0993601936, 394908.54971744947, 0.013404286, 8705
1611, 389685.0993601936, 394908.54971744947, 0.013404286, 8705
1612, 389685.0993601936, 394908.54971744947, 0.013404286, 8721
1613, 389685.0993601936, 394908.54971744947, 0.013404286, 8721
1614, 389685.0993601936, 394908.54971744947, 0.013404286, 8721
1615, 389685.0993601936, 394908.54971744947, 0.013404286, 8736
1616, 389685.0993601936, 394908.54971744947, 0.013404286, 8736
1617, 389685.0993601936, 394908.54971744947, 0.013404286, 8736
1618, 389685.0993601936, 394908.54971744947, 0.013404286, 8752
1619, 389685.0993601936, 394908.54971744947, 0.013404286, 8752
1620, 389685.0993601936, 394908.54971744947, 0.013404286, 8767
1621, 389685.0993601936, 394908.54971744947, 0.013404286, 8767
1622, 389685.0993601936, 394908.54971744947, 0.013404286, 8783
1623, 389685.0993601936, 394908.54971744947, 0.013404286, 8783
1624, 389685.0993601936, 394908.54971744947, 0.013404286, 8783
1625, 389685.0993601936, 394908.54971744947, 0.013404286, 8783
1626, 389685.0993601936, 394908.54971744947, 0.013404286, 8799
1627, 389685.0993601936, 394908.54971744947, 0.013404286, 8799
1628, 389685.0993601936, 394908.54971744947, 0.013404286, 8799
1629, 389685.0993601936, 394908.54971744947, 0.013404286, 8814
1630, 389685.0993601936, 394908.54971744947, 0.013404286, 8814
1631, 389685.0993601936, 394908.54971744947, 0.013404286, 8814
1632, 389685.0993601936, 394908.54971744947, 0.013404286, 8830
1633, 389685.0993601936, 394908.54971744947, 0.013404286, 8830
1634, 389685.0993601936, 394908.54971744947, 0.013404286, 8830
1635, 389685.0993601936, 394908.54971744947, 0.013404286, 8845
1636, 389685.0993601936, 394908.54971744947, 0.013404286, 8845
1637, 389685.0993601936, 394908.54971744947, 0.013404286, 8845
1638, 389685.0993601936, 394908.54971744947, 0.013404286, 8861
1639, 389685.0993601936, 394908.54971744947, 0.013404286, 8861
1640, 389685.0993601936, 394908.54971744947, 0.013404286, 8861
1641, 389685.0993601936, 394908.54971744947, 0.013404286, 8861
1642, 389685.0993601936, 394908.54971744947, 0.013404286, 8877
1643, 389685.0993601936, 394908.54971744947, 0.013404286, 8892
1644, 389685.0993601936, 394908.54971744947, 0.013404286, 8892
1645, 389685.0993601936, 394908.54971744947, 0.013404286, 8892
1646, 389685.0993601936, 394908.54971744947, 0.013404286, 8908
1647, 389685.0993601936, 394908.54971744947, 0.013404286, 8908
1648, 389685.0993601936, 394908.54971744947, 0.013404286, 8908
1649, 389685.0993601936, 394908.54971744947, 0.013404286, 8923
1650, 389685.0993601936, 394908.54971744947, 0.013404286, 8923
1651, 389685.0993601936, 394908.54971744947, 0.013404286, 8923
1652, 389685.0993601936, 394908.54971744947, 0.013404286, 8939
1653, 389685.0993601936, 394908.54971744947, 0.013404286, 8939
1654, 389685.0993601936, 394908.54971744947, 0.013404286, 8939
1655, 389685.0993601936, 394908.54971744947, 0.013404286, 8955
1656, 389685.0993601936, 394908.54971744947, 0.013404286, 8955
1657, 389685.0993601936, 394908.54971744947, 0.013404286, 8955
1658, 389685.0993601936, 394908.54971744947, 0.013404286, 8970
1659, 389685.0993601936, 394908.54971744947, 0.013404286, 8970
1660, 389685.0993601936, 394908.54971744947, 0.013404286, 8970
1661, 389685.0993601936, 394908.54971744947, 0.013404286, 8986
1662, 389685.0993601936, 394908.54971744947, 0.013404286, 8986
1663, 389685.0993601936, 394908.54971744947, 0.013404286, 8986
1664, 389685.0993601936, 394908.54971744947, 0.013404286, 8986
1665, 389685.0993601936, 394908.54971744947, 0.013404286, 9001
1666, 389685.0993601936, 394908.54971744947, 0.013404286, 9017
1667, 389685.0993601936, 394908.54971744947, 0.013404286, 9017
1668, 389685.0993601936, 394908.54971744947, 0.013404286, 9017
1669, 389685.0993601936, 394908.54971744947, 0.013404286, 9033
1670, 389685.0993601936, 394908.54971744947, 0.013404286, 9033
1671, 389685.0993601936, 394908.54971744947, 0.013404286, 9033
1672, 389685.0993601936, 394908.54971744947, 0.013404286, 9048
1673, 389685.0993601936, 394908.54971744947, 0.013404286, 9048
1674, 389685.0993601936, 394908.54971744947, 0.013404286, 9048
1675, 389685.0993601936, 394908.54971744947, 0.013404286, 9064
1676, 389685.0993601936, 394908.54971744947, 0.013404286, 9064
1677, 389685.0993601936, 394908.54971744947, 0.013404286, 9064
1678, 389685.0993601936, 394908.54971744947, 0.013404286, 9064
1679, 389685.0993601936, 394908.54971744947, 0.013404286, 9079
1680, 389685.0993601936, 394908.54971744947, 0.013404286, 9079
1681, 389685.0993601936, 394908.54971744947, 0.013404286, 9079
1682, 389685.0993601936, 394908.54971744947, 0.013404286, 9095
1683, 389685.0993601936, 394908.54971744947, 0.013404286, 9095
1684, 389685.0993601936, 394908.54971744947, 0.013404286, 9095
1685, 389685.0993601936, 394908.54971744947, 0.013404286, 9111
1686, 389685.0993601936, 394908.54971744947, 0.013404286, 9111
1687, 389685.0993601936, 394908.54971744947, 0.013404286, 9111
1688, 389685.0993601936, 394908.54971744947, 0.013404286, 9126
1689, 389685.0993601936, 394908.54971744947, 0.013404286, 9142
1690, 389685.0993601936, 394908.54971744947, 0.013404286, 9142
1691, 389685.0993601936, 394908.54971744947, 0.013404286, 9142
1692, 389685.0993601936, 394908.54971744947, 0.013404286, 9157
1693, 389685.0993601936, 394908.54971744947, 0.013404286, 9157
1694, 389685.0993601936, 394908.54971744947, 0.013404286, 9157
1695, 389685.0993601936, 394908.54971744947, 0.013404286, 9173
1696, 389685.0993601936, 394908.54971744947, 0.013404286, 9173
1697, 389685.0993601936, 394908.54971744947, 0.013404286, 9173
1698, 389685.0993601936, 394908.54971744947, 0.013404286, 9189
1699, 389685.0993601936, 394908.54971744947, 0.013404286, 9189
1700, 389685.0993601936, 394908.54971744947, 0.013404286, 9189
1701, 389685.0993601936, 394908.54971744947, 0.013404286, 9204
1702, 389685.0993601936, 394908.54971744947, 0.013404286, 9204
1703, 389685.0993601936, 394908.54971744947, 0.013404286, 9204
1704, 389685.0993601936, 394908.54971744947, 0.013404286, 9220
1705, 389685.0993601936, 394908.54971744947, 0.013404286, 9220
1706, 389685.0993601936, 394908.54971744947, 0.013404286, 9220
1707, 389685.0993601936, 394908.54971744947, 0.013404286, 9220
1708, 389685.0993601936, 394908.54971744947, 0.013404286, 9235
1709, 389685.0993601936, 394908.54971744947, 0.013404286, 9235
1710, 389685.0993601936, 394908.54971744947, 0.013404286, 9251
1711, 389685.0993601936, 394908.54971744947, 0.013404286, 9251
1712, 389685.0993601936, 394908.54971744947, 0.013404286, 9267
1713, 389685.0993601936, 394908.54971744947, 0.013404286, 9267
1714, 389685.0993601936, 394908.54971744947, 0.013404286, 9267
1715, 389685.0993601936, 394908.54971744947, 0.013404286, 9282
1716, 389685.0993601936, 394908.54971744947, 0.013404286, 9282
1717, 389685.0993601936, 394908.54971744947, 0.013404286, 9282
1718, 389685.0993601936, 394908.54971744947, 0.013404286, 9298
1719, 389685.0993601936, 394908.54971744947, 0.013404286, 9298
1720, 389685.0993601936, 394908.54971744947, 0.013404286, 9298
1721, 389685.0993601936, 394908.54971744947, 0.013404286, 9298
1722, 389685.0993601936, 394908.54971744947, 0.013404286, 9313
1723, 389685.0993601936, 394908.54971744947, 0.013404286, 9313
1724, 389685.0993601936, 394908.54971744947, 0.013404286, 9313
1725, 389685.0993601936, 394908.54971744947, 0.013404286, 9329
1726, 389685.0993601936, 394908.54971744947, 0.013404286, 9329
1727, 389685.0993601936, 394908.54971744947, 0.013404286, 9329
1728, 389685.0993601936, 394908.54971744947, 0.013404286, 9345
1729, 389685.0993601936, 394908.54971744947, 0.013404286, 9345
1730, 389685.0993601936, 394908.54971744947, 0.013404286, 9345
1731, 389685.0993601936, 394908.54971744947, 0.013404286, 9360
1732, 389685.0993601936, 394908.54971744947, 0.013404286, 9360
1733, 389685.0993601936, 394908.54971744947, 0.013404286, 9376
1734, 389685.0993601936, 394908.54971744947, 0.013404286, 9376
1735, 389685.0993601936, 394908.54971744947, 0.013404286, 9391
1736, 389685.0993601936, 394908.54971744947, 0.013404286, 9391
1737, 389685.0993601936, 394908.54971744947, 0.013404286, 9391
1738, 389685.0993601936, 394908.54971744947, 0.013404286, 9407
1739, 389685.0993601936, 394908.54971744947, 0.013404286, 9407
1740, 389685.0993601936, 394908.54971744947, 0.013404286, 9407
1741, 389685.0993601936, 394908.54971744947, 0.013404286, 9407
1742, 389685.0993601936, 394908.54971744947, 0.013404286, 9423
1743, 389685.0993601936, 394908.54971744947, 0.013404286, 9423
1744, 389685.0993601936, 394908.54971744947, 0.013404286, 9423
1745, 389685.0993601936, 394908.54971744947, 0.013404286, 9438
1746, 389685.0993601936, 394908.54971744947, 0.013404286, 9438
1747, 389685.0993601936, 394908.54971744947, 0.013404286, 9438
1748, 389685.0993601936, 394908.54971744947, 0.013404286, 9454
1749, 389685.0993601936, 394908.54971744947, 0.013404286, 9454
1750, 389685.0993601936, 394908.54971744947, 0.013404286, 9454
1751, 389685.0993601936, 394908.54971744947, 0.013404286, 9469
1752, 389685.0993601936, 394908.54971744947, 0.013404286, 9469
1753, 389685.0993601936, 394908.54971744947, 0.013404286, 9469
1754, 389685.0993601936, 394908.54971744947, 0.013404286, 9485
1755, 389685.0993601936, 394908.54971744947, 0.013404286, 9485
1756, 389685.0993601936, 394908.54971744947, 0.013404286, 9501
1757, 389685.0993601936, 394908.54971744947, 0.013404286, 9501
1758, 389685.0993601936, 394908.54971744947, 0.013404286, 9501
1759, 389685.0993601936, 394908.54971744947, 0.013404286, 9516
1760, 389685.0993601936, 394908.54971744947, 0.013404286, 9516
1761, 389685.0993601936, 394908.54971744947, 0.013404286, 9516
1762, 389685.0993601936, 394908.54971744947, 0.013404286, 9532
1763, 389685.0993601936, 394908.54971744947, 0.013404286, 9532
1764, 389685.0993601936, 394908.54971744947, 0.013404286, 9532
1765, 389685.0993601936, 394908.54971744947, 0.013404286, 9547
1766, 389685.0993601936, 394908.54971744947, 0.013404286, 9547
1767, 389685.0993601936, 394908.54971744947, 0.013404286, 9547
1768, 389685.0993601936, 394908.54971744947, 0.013404286, 9563
1769, 389685.0993601936, 394908.54971744947, 0.013404286, 9563
1770, 389685.0993601936, 394908.54971744947, 0.013404286, 9563
1771, 389685.0993601936, 394908.54971744947, 0.013404286, 9563
1772, 389685.0993601936, 394908.54971744947, 0.013404286, 9579
1773, 389685.0993601936, 394908.54971744947, 0.013404286, 9579
1774, 389685.0993601936, 394908.54971744947, 0.013404286, 9579
1775, 389685.0993601936, 394908.54971744947, 0.013404286, 9594
1776, 389685.0993601936, 394908.54971744947, 0.013404286, 9594
1777, 389685.0993601936, 394908.54971744947, 0.013404286, 9594
1778, 389685.0993601936, 394908.54971744947, 0.013404286, 9610
1779, 389685.0993601936, 394908.54971744947, 0.013404286, 9625
1780, 389685.0993601936, 394908.54971744947, 0.013404286, 9625
1781, 389685.0993601936, 394908.54971744947, 0.013404286, 9625
1782, 389685.0993601936, 394908.54971744947, 0.013404286, 9641
1783, 389685.0993601936, 394908.54971744947, 0.013404286, 9641
1784, 389685.0993601936, 394908.54971744947, 0.013404286, 9641
1785, 389685.0993601936, 394908.54971744947, 0.013404286, 9657
1786, 389685.0993601936, 394908.54971744947, 0.013404286, 9657
1787, 389685.0993601936, 394908.54971744947, 0.013404286, 9657
1788, 389685.0993601936, 394908.54971744947, 0.013404286, 9672
1789, 389685.0993601936, 394908.54971744947, 0.013404286, 9672
1790, 389685.0993601936, 394908.54971744947, 0.013404286, 9672
1791, 389685.0993601936, 394908.54971744947, 0.013404286, 9672
1792, 389685.0993601936, 394908.54971744947, 0.013404286, 9688
